"","date","hits","geo","time","gprop","category"
"10337",2014-09-01,"1","CN","all","web",13
"10338",2014-10-01,"1","CN","all","web",13
"10339",2014-11-01,"1","CN","all","web",13
"10340",2014-12-01,"1","CN","all","web",13
"10341",2015-01-01,"<1","CN","all","web",13
"10342",2015-02-01,"<1","CN","all","web",13
"10343",2015-03-01,"<1","CN","all","web",13
"10344",2015-04-01,"<1","CN","all","web",13
"10345",2015-05-01,"<1","CN","all","web",13
"10346",2015-06-01,"<1","CN","all","web",13
"10347",2015-07-01,"<1","CN","all","web",13
"10348",2015-08-01,"<1","CN","all","web",13
"10349",2015-09-01,"<1","CN","all","web",13
"10350",2015-10-01,"<1","CN","all","web",13
"10351",2015-11-01,"<1","CN","all","web",13
"10352",2015-12-01,"<1","CN","all","web",13
"10353",2016-01-01,"<1","CN","all","web",13
"10354",2016-02-01,"<1","CN","all","web",13
"10355",2016-03-01,"<1","CN","all","web",13
"10356",2016-04-01,"<1","CN","all","web",13
"10357",2016-05-01,"<1","CN","all","web",13
"10358",2016-06-01,"<1","CN","all","web",13
"10359",2016-07-01,"1","CN","all","web",13
"10360",2016-08-01,"1","CN","all","web",13
"10361",2016-09-01,"1","CN","all","web",13
"10362",2016-10-01,"<1","CN","all","web",13
"10363",2016-11-01,"<1","CN","all","web",13
"10364",2016-12-01,"1","CN","all","web",13
"10365",2017-01-01,"<1","CN","all","web",13
"10366",2017-02-01,"<1","CN","all","web",13
"10367",2017-03-01,"<1","CN","all","web",13
"10368",2017-04-01,"<1","CN","all","web",13
"10369",2017-05-01,"1","CN","all","web",13
"10370",2017-06-01,"1","CN","all","web",13
"10371",2017-07-01,"1","CN","all","web",13
"10372",2017-08-01,"1","CN","all","web",13
"10373",2017-09-01,"1","CN","all","web",13
"10374",2017-10-01,"<1","CN","all","web",13
"10375",2017-11-01,"1","CN","all","web",13
"10376",2017-12-01,"1","CN","all","web",13
"10377",2018-01-01,"1","CN","all","web",13
"10378",2018-02-01,"<1","CN","all","web",13
"10379",2018-03-01,"1","CN","all","web",13
"10380",2018-04-01,"1","CN","all","web",13
"10381",2018-05-01,"1","CN","all","web",13
"10382",2018-06-01,"1","CN","all","web",13
"10383",2018-07-01,"1","CN","all","web",13
"10384",2018-08-01,"1","CN","all","web",13
"10385",2018-09-01,"1","CN","all","web",13
"10386",2018-10-01,"1","CN","all","web",13
"10387",2018-11-01,"1","CN","all","web",13
"10388",2018-12-01,"1","CN","all","web",13
"10389",2019-01-01,"1","CN","all","web",13
"10390",2019-02-01,"<1","CN","all","web",13
"10391",2019-03-01,"1","CN","all","web",13
"10392",2019-04-01,"1","CN","all","web",13
"10393",2019-05-01,"1","CN","all","web",13
"10394",2019-06-01,"1","CN","all","web",13
"10395",2019-07-01,"1","CN","all","web",13
"10396",2019-08-01,"1","CN","all","web",13
"10397",2019-09-01,"1","CN","all","web",13
"10398",2019-10-01,"1","CN","all","web",13
"10399",2019-11-01,"1","CN","all","web",13
"10400",2019-12-01,"1","CN","all","web",13
"10401",2020-01-01,"<1","CN","all","web",13
"10402",2020-02-01,"<1","CN","all","web",13
"10403",2020-03-01,"<1","CN","all","web",13
"10404",2020-04-01,"<1","CN","all","web",13
"10405",2020-05-01,"<1","CN","all","web",13
"10406",2020-06-01,"<1","CN","all","web",13
"10407",2020-07-01,"1","CN","all","web",13
"10408",2020-08-01,"<1","CN","all","web",13
"10409",2020-09-01,"<1","CN","all","web",13
"10410",2020-10-01,"<1","CN","all","web",13
"10411",2020-11-01,"<1","CN","all","web",13
"10412",2020-12-01,"<1","CN","all","web",13
"10413",2021-01-01,"<1","CN","all","web",13
"10414",2021-02-01,"<1","CN","all","web",13
"10415",2021-03-01,"1","CN","all","web",13
"10416",2021-04-01,"1","CN","all","web",13
"10417",2021-05-01,"1","CN","all","web",13
"10418",2021-06-01,"1","CN","all","web",13
"10419",2021-07-01,"1","CN","all","web",13
"10420",2021-08-01,"1","CN","all","web",13
"10421",2021-09-01,"1","CN","all","web",13
"10422",2021-10-01,"1","CN","all","web",13
"10423",2021-11-01,"1","CN","all","web",13
"10424",2021-12-01,"1","CN","all","web",13
"10425",2022-01-01,"1","CN","all","web",13
"10426",2022-02-01,"1","CN","all","web",13
"10427",2022-03-01,"1","CN","all","web",13
"10428",2022-04-01,"1","CN","all","web",13
"10429",2022-05-01,"1","CN","all","web",13
"10430",2022-06-01,"1","CN","all","web",13
"10431",2022-07-01,"1","CN","all","web",13
"10432",2022-08-01,"1","CN","all","web",13
"10433",2022-09-01,"1","CN","all","web",13
"10434",2022-10-01,"1","CN","all","web",13
"10435",2022-11-01,"1","CN","all","web",13
"10436",2022-12-01,"1","CN","all","web",13
"10437",2023-01-01,"1","CN","all","web",13
"10438",2023-02-01,"1","CN","all","web",13
"10439",2023-03-01,"1","CN","all","web",13
"10440",2023-04-01,"1","CN","all","web",13
"10441",2004-01-01,"67","CN","all","web",31
"10442",2004-02-01,"96","CN","all","web",31
"10443",2004-03-01,"97","CN","all","web",31
"10444",2004-04-01,"100","CN","all","web",31
"10445",2004-05-01,"93","CN","all","web",31
"10446",2004-06-01,"99","CN","all","web",31
"10447",2004-07-01,"97","CN","all","web",31
"10448",2004-08-01,"89","CN","all","web",31
"10449",2004-09-01,"86","CN","all","web",31
"10450",2004-10-01,"72","CN","all","web",31
"10451",2004-11-01,"81","CN","all","web",31
"10452",2004-12-01,"84","CN","all","web",31
"10453",2005-01-01,"66","CN","all","web",31
"10454",2005-02-01,"44","CN","all","web",31
"10455",2005-03-01,"74","CN","all","web",31
"10456",2005-04-01,"76","CN","all","web",31
"10457",2005-05-01,"64","CN","all","web",31
"10458",2005-06-01,"67","CN","all","web",31
"10459",2005-07-01,"71","CN","all","web",31
"10460",2005-08-01,"67","CN","all","web",31
"10461",2005-09-01,"58","CN","all","web",31
"10462",2005-10-01,"56","CN","all","web",31
"10463",2005-11-01,"58","CN","all","web",31
"10464",2005-12-01,"64","CN","all","web",31
"10465",2006-01-01,"41","CN","all","web",31
"10466",2006-02-01,"47","CN","all","web",31
"10467",2006-03-01,"58","CN","all","web",31
"10468",2006-04-01,"58","CN","all","web",31
"10469",2006-05-01,"49","CN","all","web",31
"10470",2006-06-01,"49","CN","all","web",31
"10471",2006-07-01,"53","CN","all","web",31
"10472",2006-08-01,"52","CN","all","web",31
"10473",2006-09-01,"49","CN","all","web",31
"10474",2006-10-01,"42","CN","all","web",31
"10475",2006-11-01,"45","CN","all","web",31
"10476",2006-12-01,"48","CN","all","web",31
"10477",2007-01-01,"38","CN","all","web",31
"10478",2007-02-01,"27","CN","all","web",31
"10479",2007-03-01,"43","CN","all","web",31
"10480",2007-04-01,"50","CN","all","web",31
"10481",2007-05-01,"40","CN","all","web",31
"10482",2007-06-01,"43","CN","all","web",31
"10483",2007-07-01,"44","CN","all","web",31
"10484",2007-08-01,"43","CN","all","web",31
"10485",2007-09-01,"41","CN","all","web",31
"10486",2007-10-01,"36","CN","all","web",31
"10487",2007-11-01,"42","CN","all","web",31
"10488",2007-12-01,"45","CN","all","web",31
"10489",2008-01-01,"36","CN","all","web",31
"10490",2008-02-01,"26","CN","all","web",31
"10491",2008-03-01,"43","CN","all","web",31
"10492",2008-04-01,"43","CN","all","web",31
"10493",2008-05-01,"42","CN","all","web",31
"10494",2008-06-01,"41","CN","all","web",31
"10495",2008-07-01,"45","CN","all","web",31
"10496",2008-08-01,"39","CN","all","web",31
"10497",2008-09-01,"41","CN","all","web",31
"10498",2008-10-01,"41","CN","all","web",31
"10499",2008-11-01,"41","CN","all","web",31
"10500",2008-12-01,"45","CN","all","web",31
"10501",2009-01-01,"28","CN","all","web",31
"10502",2009-02-01,"36","CN","all","web",31
"10503",2009-03-01,"43","CN","all","web",31
"10504",2009-04-01,"42","CN","all","web",31
"10505",2009-05-01,"38","CN","all","web",31
"10506",2009-06-01,"38","CN","all","web",31
"10507",2009-07-01,"37","CN","all","web",31
"10508",2009-08-01,"35","CN","all","web",31
"10509",2009-09-01,"35","CN","all","web",31
"10510",2009-10-01,"29","CN","all","web",31
"10511",2009-11-01,"32","CN","all","web",31
"10512",2009-12-01,"37","CN","all","web",31
"10513",2010-01-01,"30","CN","all","web",31
"10514",2010-02-01,"20","CN","all","web",31
"10515",2010-03-01,"31","CN","all","web",31
"10516",2010-04-01,"29","CN","all","web",31
"10517",2010-05-01,"27","CN","all","web",31
"10518",2010-06-01,"25","CN","all","web",31
"10519",2010-07-01,"24","CN","all","web",31
"10520",2010-08-01,"23","CN","all","web",31
"10521",2010-09-01,"21","CN","all","web",31
"10522",2010-10-01,"17","CN","all","web",31
"10523",2010-11-01,"19","CN","all","web",31
"10524",2010-12-01,"18","CN","all","web",31
"10525",2011-01-01,"19","CN","all","web",31
"10526",2011-02-01,"16","CN","all","web",31
"10527",2011-03-01,"25","CN","all","web",31
"10528",2011-04-01,"24","CN","all","web",31
"10529",2011-05-01,"23","CN","all","web",31
"10530",2011-06-01,"22","CN","all","web",31
"10531",2011-07-01,"21","CN","all","web",31
"10532",2011-08-01,"22","CN","all","web",31
"10533",2011-09-01,"21","CN","all","web",31
"10534",2011-10-01,"18","CN","all","web",31
"10535",2011-11-01,"19","CN","all","web",31
"10536",2011-12-01,"19","CN","all","web",31
"10537",2012-01-01,"10","CN","all","web",31
"10538",2012-02-01,"16","CN","all","web",31
"10539",2012-03-01,"18","CN","all","web",31
"10540",2012-04-01,"18","CN","all","web",31
"10541",2012-05-01,"18","CN","all","web",31
"10542",2012-06-01,"18","CN","all","web",31
"10543",2012-07-01,"19","CN","all","web",31
"10544",2012-08-01,"17","CN","all","web",31
"10545",2012-09-01,"13","CN","all","web",31
"10546",2012-10-01,"9","CN","all","web",31
"10547",2012-11-01,"8","CN","all","web",31
"10548",2012-12-01,"9","CN","all","web",31
"10549",2013-01-01,"8","CN","all","web",31
"10550",2013-02-01,"6","CN","all","web",31
"10551",2013-03-01,"9","CN","all","web",31
"10552",2013-04-01,"10","CN","all","web",31
"10553",2013-05-01,"10","CN","all","web",31
"10554",2013-06-01,"9","CN","all","web",31
"10555",2013-07-01,"10","CN","all","web",31
"10556",2013-08-01,"10","CN","all","web",31
"10557",2013-09-01,"9","CN","all","web",31
"10558",2013-10-01,"8","CN","all","web",31
"10559",2013-11-01,"10","CN","all","web",31
"10560",2013-12-01,"11","CN","all","web",31
"10561",2014-01-01,"8","CN","all","web",31
"10562",2014-02-01,"8","CN","all","web",31
"10563",2014-03-01,"10","CN","all","web",31
"10564",2014-04-01,"11","CN","all","web",31
"10565",2014-05-01,"9","CN","all","web",31
"10566",2014-06-01,"2","CN","all","web",31
"10567",2014-07-01,"2","CN","all","web",31
"10568",2014-08-01,"2","CN","all","web",31
"10569",2014-09-01,"2","CN","all","web",31
"10570",2014-10-01,"2","CN","all","web",31
"10571",2014-11-01,"2","CN","all","web",31
"10572",2014-12-01,"2","CN","all","web",31
"10573",2015-01-01,"1","CN","all","web",31
"10574",2015-02-01,"1","CN","all","web",31
"10575",2015-03-01,"1","CN","all","web",31
"10576",2015-04-01,"1","CN","all","web",31
"10577",2015-05-01,"1","CN","all","web",31
"10578",2015-06-01,"1","CN","all","web",31
"10579",2015-07-01,"1","CN","all","web",31
"10580",2015-08-01,"1","CN","all","web",31
"10581",2015-09-01,"1","CN","all","web",31
"10582",2015-10-01,"1","CN","all","web",31
"10583",2015-11-01,"1","CN","all","web",31
"10584",2015-12-01,"1","CN","all","web",31
"10585",2016-01-01,"1","CN","all","web",31
"10586",2016-02-01,"1","CN","all","web",31
"10587",2016-03-01,"2","CN","all","web",31
"10588",2016-04-01,"2","CN","all","web",31
"10589",2016-05-01,"1","CN","all","web",31
"10590",2016-06-01,"1","CN","all","web",31
"10591",2016-07-01,"2","CN","all","web",31
"10592",2016-08-01,"2","CN","all","web",31
"10593",2016-09-01,"2","CN","all","web",31
"10594",2016-10-01,"2","CN","all","web",31
"10595",2016-11-01,"2","CN","all","web",31
"10596",2016-12-01,"3","CN","all","web",31
"10597",2017-01-01,"2","CN","all","web",31
"10598",2017-02-01,"2","CN","all","web",31
"10599",2017-03-01,"2","CN","all","web",31
"10600",2017-04-01,"2","CN","all","web",31
"10601",2017-05-01,"2","CN","all","web",31
"10602",2017-06-01,"2","CN","all","web",31
"10603",2017-07-01,"3","CN","all","web",31
"10604",2017-08-01,"3","CN","all","web",31
"10605",2017-09-01,"3","CN","all","web",31
"10606",2017-10-01,"2","CN","all","web",31
"10607",2017-11-01,"2","CN","all","web",31
"10608",2017-12-01,"2","CN","all","web",31
"10609",2018-01-01,"2","CN","all","web",31
"10610",2018-02-01,"1","CN","all","web",31
"10611",2018-03-01,"2","CN","all","web",31
"10612",2018-04-01,"3","CN","all","web",31
"10613",2018-05-01,"3","CN","all","web",31
"10614",2018-06-01,"3","CN","all","web",31
"10615",2018-07-01,"3","CN","all","web",31
"10616",2018-08-01,"3","CN","all","web",31
"10617",2018-09-01,"3","CN","all","web",31
"10618",2018-10-01,"3","CN","all","web",31
"10619",2018-11-01,"3","CN","all","web",31
"10620",2018-12-01,"3","CN","all","web",31
"10621",2019-01-01,"3","CN","all","web",31
"10622",2019-02-01,"2","CN","all","web",31
"10623",2019-03-01,"3","CN","all","web",31
"10624",2019-04-01,"3","CN","all","web",31
"10625",2019-05-01,"3","CN","all","web",31
"10626",2019-06-01,"3","CN","all","web",31
"10627",2019-07-01,"3","CN","all","web",31
"10628",2019-08-01,"3","CN","all","web",31
"10629",2019-09-01,"3","CN","all","web",31
"10630",2019-10-01,"2","CN","all","web",31
"10631",2019-11-01,"2","CN","all","web",31
"10632",2019-12-01,"2","CN","all","web",31
"10633",2020-01-01,"1","CN","all","web",31
"10634",2020-02-01,"1","CN","all","web",31
"10635",2020-03-01,"1","CN","all","web",31
"10636",2020-04-01,"1","CN","all","web",31
"10637",2020-05-01,"1","CN","all","web",31
"10638",2020-06-01,"2","CN","all","web",31
"10639",2020-07-01,"2","CN","all","web",31
"10640",2020-08-01,"2","CN","all","web",31
"10641",2020-09-01,"2","CN","all","web",31
"10642",2020-10-01,"1","CN","all","web",31
"10643",2020-11-01,"2","CN","all","web",31
"10644",2020-12-01,"2","CN","all","web",31
"10645",2021-01-01,"1","CN","all","web",31
"10646",2021-02-01,"1","CN","all","web",31
"10647",2021-03-01,"2","CN","all","web",31
"10648",2021-04-01,"4","CN","all","web",31
"10649",2021-05-01,"3","CN","all","web",31
"10650",2021-06-01,"4","CN","all","web",31
"10651",2021-07-01,"5","CN","all","web",31
"10652",2021-08-01,"5","CN","all","web",31
"10653",2021-09-01,"5","CN","all","web",31
"10654",2021-10-01,"4","CN","all","web",31
"10655",2021-11-01,"5","CN","all","web",31
"10656",2021-12-01,"5","CN","all","web",31
"10657",2022-01-01,"4","CN","all","web",31
"10658",2022-02-01,"3","CN","all","web",31
"10659",2022-03-01,"4","CN","all","web",31
"10660",2022-04-01,"4","CN","all","web",31
"10661",2022-05-01,"3","CN","all","web",31
"10662",2022-06-01,"3","CN","all","web",31
"10663",2022-07-01,"3","CN","all","web",31
"10664",2022-08-01,"3","CN","all","web",31
"10665",2022-09-01,"3","CN","all","web",31
"10666",2022-10-01,"3","CN","all","web",31
"10667",2022-11-01,"3","CN","all","web",31
"10668",2022-12-01,"2","CN","all","web",31
"10669",2023-01-01,"2","CN","all","web",31
"10670",2023-02-01,"3","CN","all","web",31
"10671",2023-03-01,"3","CN","all","web",31
"10672",2023-04-01,"2","CN","all","web",31
"10673",2004-01-01,"31","CN","all","web",7
"10674",2004-02-01,"47","CN","all","web",7
"10675",2004-03-01,"45","CN","all","web",7
"10676",2004-04-01,"45","CN","all","web",7
"10677",2004-05-01,"41","CN","all","web",7
"10678",2004-06-01,"43","CN","all","web",7
"10679",2004-07-01,"42","CN","all","web",7
"10680",2004-08-01,"41","CN","all","web",7
"10681",2004-09-01,"40","CN","all","web",7
"10682",2004-10-01,"35","CN","all","web",7
"10683",2004-11-01,"43","CN","all","web",7
"10684",2004-12-01,"43","CN","all","web",7
"10685",2005-01-01,"34","CN","all","web",7
"10686",2005-02-01,"29","CN","all","web",7
"10687",2005-03-01,"39","CN","all","web",7
"10688",2005-04-01,"38","CN","all","web",7
"10689",2005-05-01,"34","CN","all","web",7
"10690",2005-06-01,"36","CN","all","web",7
"10691",2005-07-01,"39","CN","all","web",7
"10692",2005-08-01,"39","CN","all","web",7
"10693",2005-09-01,"35","CN","all","web",7
"10694",2005-10-01,"30","CN","all","web",7
"10695",2005-11-01,"30","CN","all","web",7
"10696",2005-12-01,"38","CN","all","web",7
"10697",2006-01-01,"28","CN","all","web",7
"10698",2006-02-01,"35","CN","all","web",7
"10699",2006-03-01,"35","CN","all","web",7
"10700",2006-04-01,"40","CN","all","web",7
"10701",2006-05-01,"43","CN","all","web",7
"10702",2006-06-01,"39","CN","all","web",7
"10703",2006-07-01,"41","CN","all","web",7
"10704",2006-08-01,"37","CN","all","web",7
"10705",2006-09-01,"37","CN","all","web",7
"10706",2006-10-01,"34","CN","all","web",7
"10707",2006-11-01,"38","CN","all","web",7
"10708",2006-12-01,"49","CN","all","web",7
"10709",2007-01-01,"54","CN","all","web",7
"10710",2007-02-01,"42","CN","all","web",7
"10711",2007-03-01,"60","CN","all","web",7
"10712",2007-04-01,"77","CN","all","web",7
"10713",2007-05-01,"74","CN","all","web",7
"10714",2007-06-01,"88","CN","all","web",7
"10715",2007-07-01,"74","CN","all","web",7
"10716",2007-08-01,"100","CN","all","web",7
"10717",2007-09-01,"89","CN","all","web",7
"10718",2007-10-01,"79","CN","all","web",7
"10719",2007-11-01,"69","CN","all","web",7
"10720",2007-12-01,"68","CN","all","web",7
"10721",2008-01-01,"64","CN","all","web",7
"10722",2008-02-01,"45","CN","all","web",7
"10723",2008-03-01,"56","CN","all","web",7
"10724",2008-04-01,"53","CN","all","web",7
"10725",2008-05-01,"50","CN","all","web",7
"10726",2008-06-01,"46","CN","all","web",7
"10727",2008-07-01,"47","CN","all","web",7
"10728",2008-08-01,"40","CN","all","web",7
"10729",2008-09-01,"39","CN","all","web",7
"10730",2008-10-01,"42","CN","all","web",7
"10731",2008-11-01,"44","CN","all","web",7
"10732",2008-12-01,"46","CN","all","web",7
"10733",2009-01-01,"29","CN","all","web",7
"10734",2009-02-01,"40","CN","all","web",7
"10735",2009-03-01,"36","CN","all","web",7
"10736",2009-04-01,"38","CN","all","web",7
"10737",2009-05-01,"34","CN","all","web",7
"10738",2009-06-01,"37","CN","all","web",7
"10739",2009-07-01,"41","CN","all","web",7
"10740",2009-08-01,"37","CN","all","web",7
"10741",2009-09-01,"33","CN","all","web",7
"10742",2009-10-01,"29","CN","all","web",7
"10743",2009-11-01,"35","CN","all","web",7
"10744",2009-12-01,"37","CN","all","web",7
"10745",2010-01-01,"31","CN","all","web",7
"10746",2010-02-01,"21","CN","all","web",7
"10747",2010-03-01,"30","CN","all","web",7
"10748",2010-04-01,"26","CN","all","web",7
"10749",2010-05-01,"22","CN","all","web",7
"10750",2010-06-01,"21","CN","all","web",7
"10751",2010-07-01,"21","CN","all","web",7
"10752",2010-08-01,"20","CN","all","web",7
"10753",2010-09-01,"20","CN","all","web",7
"10754",2010-10-01,"19","CN","all","web",7
"10755",2010-11-01,"19","CN","all","web",7
"10756",2010-12-01,"16","CN","all","web",7
"10757",2011-01-01,"20","CN","all","web",7
"10758",2011-02-01,"16","CN","all","web",7
"10759",2011-03-01,"22","CN","all","web",7
"10760",2011-04-01,"20","CN","all","web",7
"10761",2011-05-01,"18","CN","all","web",7
"10762",2011-06-01,"17","CN","all","web",7
"10763",2011-07-01,"17","CN","all","web",7
"10764",2011-08-01,"19","CN","all","web",7
"10765",2011-09-01,"18","CN","all","web",7
"10766",2011-10-01,"16","CN","all","web",7
"10767",2011-11-01,"17","CN","all","web",7
"10768",2011-12-01,"18","CN","all","web",7
"10769",2012-01-01,"13","CN","all","web",7
"10770",2012-02-01,"18","CN","all","web",7
"10771",2012-03-01,"18","CN","all","web",7
"10772",2012-04-01,"17","CN","all","web",7
"10773",2012-05-01,"18","CN","all","web",7
"10774",2012-06-01,"19","CN","all","web",7
"10775",2012-07-01,"20","CN","all","web",7
"10776",2012-08-01,"15","CN","all","web",7
"10777",2012-09-01,"8","CN","all","web",7
"10778",2012-10-01,"6","CN","all","web",7
"10779",2012-11-01,"5","CN","all","web",7
"10780",2012-12-01,"5","CN","all","web",7
"10781",2013-01-01,"5","CN","all","web",7
"10782",2013-02-01,"5","CN","all","web",7
"10783",2013-03-01,"6","CN","all","web",7
"10784",2013-04-01,"5","CN","all","web",7
"10785",2013-05-01,"6","CN","all","web",7
"10786",2013-06-01,"5","CN","all","web",7
"10787",2013-07-01,"5","CN","all","web",7
"10788",2013-08-01,"5","CN","all","web",7
"10789",2013-09-01,"5","CN","all","web",7
"10790",2013-10-01,"5","CN","all","web",7
"10791",2013-11-01,"5","CN","all","web",7
"10792",2013-12-01,"5","CN","all","web",7
"10793",2014-01-01,"5","CN","all","web",7
"10794",2014-02-01,"4","CN","all","web",7
"10795",2014-03-01,"5","CN","all","web",7
"10796",2014-04-01,"4","CN","all","web",7
"10797",2014-05-01,"4","CN","all","web",7
"10798",2014-06-01,"1","CN","all","web",7
"10799",2014-07-01,"<1","CN","all","web",7
"10800",2014-08-01,"<1","CN","all","web",7
"10801",2014-09-01,"<1","CN","all","web",7
"10802",2014-10-01,"<1","CN","all","web",7
"10803",2014-11-01,"<1","CN","all","web",7
"10804",2014-12-01,"<1","CN","all","web",7
"10805",2015-01-01,"<1","CN","all","web",7
"10806",2015-02-01,"<1","CN","all","web",7
"10807",2015-03-01,"<1","CN","all","web",7
"10808",2015-04-01,"<1","CN","all","web",7
"10809",2015-05-01,"<1","CN","all","web",7
"10810",2015-06-01,"<1","CN","all","web",7
"10811",2015-07-01,"<1","CN","all","web",7
"10812",2015-08-01,"<1","CN","all","web",7
"10813",2015-09-01,"<1","CN","all","web",7
"10814",2015-10-01,"<1","CN","all","web",7
"10815",2015-11-01,"<1","CN","all","web",7
"10816",2015-12-01,"<1","CN","all","web",7
"10817",2016-01-01,"<1","CN","all","web",7
"10818",2016-02-01,"<1","CN","all","web",7
"10819",2016-03-01,"<1","CN","all","web",7
"10820",2016-04-01,"<1","CN","all","web",7
"10821",2016-05-01,"<1","CN","all","web",7
"10822",2016-06-01,"<1","CN","all","web",7
"10823",2016-07-01,"<1","CN","all","web",7
"10824",2016-08-01,"<1","CN","all","web",7
"10825",2016-09-01,"<1","CN","all","web",7
"10826",2016-10-01,"<1","CN","all","web",7
"10827",2016-11-01,"<1","CN","all","web",7
"10828",2016-12-01,"<1","CN","all","web",7
"10829",2017-01-01,"<1","CN","all","web",7
"10830",2017-02-01,"<1","CN","all","web",7
"10831",2017-03-01,"<1","CN","all","web",7
"10832",2017-04-01,"<1","CN","all","web",7
"10833",2017-05-01,"<1","CN","all","web",7
"10834",2017-06-01,"<1","CN","all","web",7
"10835",2017-07-01,"<1","CN","all","web",7
"10836",2017-08-01,"<1","CN","all","web",7
"10837",2017-09-01,"<1","CN","all","web",7
"10838",2017-10-01,"<1","CN","all","web",7
"10839",2017-11-01,"<1","CN","all","web",7
"10840",2017-12-01,"<1","CN","all","web",7
"10841",2018-01-01,"<1","CN","all","web",7
"10842",2018-02-01,"<1","CN","all","web",7
"10843",2018-03-01,"<1","CN","all","web",7
"10844",2018-04-01,"<1","CN","all","web",7
"10845",2018-05-01,"<1","CN","all","web",7
"10846",2018-06-01,"<1","CN","all","web",7
"10847",2018-07-01,"1","CN","all","web",7
"10848",2018-08-01,"1","CN","all","web",7
"10849",2018-09-01,"1","CN","all","web",7
"10850",2018-10-01,"1","CN","all","web",7
"10851",2018-11-01,"1","CN","all","web",7
"10852",2018-12-01,"<1","CN","all","web",7
"10853",2019-01-01,"<1","CN","all","web",7
"10854",2019-02-01,"<1","CN","all","web",7
"10855",2019-03-01,"1","CN","all","web",7
"10856",2019-04-01,"<1","CN","all","web",7
"10857",2019-05-01,"1","CN","all","web",7
"10858",2019-06-01,"<1","CN","all","web",7
"10859",2019-07-01,"<1","CN","all","web",7
"10860",2019-08-01,"1","CN","all","web",7
"10861",2019-09-01,"<1","CN","all","web",7
"10862",2019-10-01,"<1","CN","all","web",7
"10863",2019-11-01,"<1","CN","all","web",7
"10864",2019-12-01,"<1","CN","all","web",7
"10865",2020-01-01,"<1","CN","all","web",7
"10866",2020-02-01,"<1","CN","all","web",7
"10867",2020-03-01,"<1","CN","all","web",7
"10868",2020-04-01,"<1","CN","all","web",7
"10869",2020-05-01,"<1","CN","all","web",7
"10870",2020-06-01,"<1","CN","all","web",7
"10871",2020-07-01,"<1","CN","all","web",7
"10872",2020-08-01,"<1","CN","all","web",7
"10873",2020-09-01,"<1","CN","all","web",7
"10874",2020-10-01,"<1","CN","all","web",7
"10875",2020-11-01,"<1","CN","all","web",7
"10876",2020-12-01,"<1","CN","all","web",7
"10877",2021-01-01,"<1","CN","all","web",7
"10878",2021-02-01,"<1","CN","all","web",7
"10879",2021-03-01,"<1","CN","all","web",7
"10880",2021-04-01,"1","CN","all","web",7
"10881",2021-05-01,"1","CN","all","web",7
"10882",2021-06-01,"1","CN","all","web",7
"10883",2021-07-01,"1","CN","all","web",7
"10884",2021-08-01,"1","CN","all","web",7
"10885",2021-09-01,"1","CN","all","web",7
"10886",2021-10-01,"1","CN","all","web",7
"10887",2021-11-01,"1","CN","all","web",7
"10888",2021-12-01,"1","CN","all","web",7
"10889",2022-01-01,"1","CN","all","web",7
"10890",2022-02-01,"1","CN","all","web",7
"10891",2022-03-01,"1","CN","all","web",7
"10892",2022-04-01,"1","CN","all","web",7
"10893",2022-05-01,"1","CN","all","web",7
"10894",2022-06-01,"1","CN","all","web",7
"10895",2022-07-01,"1","CN","all","web",7
"10896",2022-08-01,"1","CN","all","web",7
"10897",2022-09-01,"1","CN","all","web",7
"10898",2022-10-01,"<1","CN","all","web",7
"10899",2022-11-01,"1","CN","all","web",7
"10900",2022-12-01,"<1","CN","all","web",7
"10901",2023-01-01,"<1","CN","all","web",7
"10902",2023-02-01,"1","CN","all","web",7
"10903",2023-03-01,"1","CN","all","web",7
"10904",2023-04-01,"1","CN","all","web",7
"10905",2004-01-01,"56","CN","all","web",38
"10906",2004-02-01,"87","CN","all","web",38
"10907",2004-03-01,"84","CN","all","web",38
"10908",2004-04-01,"90","CN","all","web",38
"10909",2004-05-01,"91","CN","all","web",38
"10910",2004-06-01,"93","CN","all","web",38
"10911",2004-07-01,"98","CN","all","web",38
"10912",2004-08-01,"89","CN","all","web",38
"10913",2004-09-01,"84","CN","all","web",38
"10914",2004-10-01,"79","CN","all","web",38
"10915",2004-11-01,"91","CN","all","web",38
"10916",2004-12-01,"100","CN","all","web",38
"10917",2005-01-01,"72","CN","all","web",38
"10918",2005-02-01,"59","CN","all","web",38
"10919",2005-03-01,"90","CN","all","web",38
"10920",2005-04-01,"87","CN","all","web",38
"10921",2005-05-01,"77","CN","all","web",38
"10922",2005-06-01,"79","CN","all","web",38
"10923",2005-07-01,"82","CN","all","web",38
"10924",2005-08-01,"77","CN","all","web",38
"10925",2005-09-01,"69","CN","all","web",38
"10926",2005-10-01,"61","CN","all","web",38
"10927",2005-11-01,"75","CN","all","web",38
"10928",2005-12-01,"77","CN","all","web",38
"10929",2006-01-01,"55","CN","all","web",38
"10930",2006-02-01,"68","CN","all","web",38
"10931",2006-03-01,"74","CN","all","web",38
"10932",2006-04-01,"68","CN","all","web",38
"10933",2006-05-01,"62","CN","all","web",38
"10934",2006-06-01,"72","CN","all","web",38
"10935",2006-07-01,"71","CN","all","web",38
"10936",2006-08-01,"72","CN","all","web",38
"10937",2006-09-01,"63","CN","all","web",38
"10938",2006-10-01,"56","CN","all","web",38
