"","date","hits","geo","time","gprop","category"
"10741",2013-07-01,48,"AR","all","web",7
"10742",2013-08-01,44,"AR","all","web",7
"10743",2013-09-01,42,"AR","all","web",7
"10744",2013-10-01,45,"AR","all","web",7
"10745",2013-11-01,45,"AR","all","web",7
"10746",2013-12-01,46,"AR","all","web",7
"10747",2014-01-01,45,"AR","all","web",7
"10748",2014-02-01,45,"AR","all","web",7
"10749",2014-03-01,46,"AR","all","web",7
"10750",2014-04-01,44,"AR","all","web",7
"10751",2014-05-01,46,"AR","all","web",7
"10752",2014-06-01,48,"AR","all","web",7
"10753",2014-07-01,46,"AR","all","web",7
"10754",2014-08-01,48,"AR","all","web",7
"10755",2014-09-01,49,"AR","all","web",7
"10756",2014-10-01,49,"AR","all","web",7
"10757",2014-11-01,46,"AR","all","web",7
"10758",2014-12-01,47,"AR","all","web",7
"10759",2015-01-01,44,"AR","all","web",7
"10760",2015-02-01,44,"AR","all","web",7
"10761",2015-03-01,48,"AR","all","web",7
"10762",2015-04-01,50,"AR","all","web",7
"10763",2015-05-01,47,"AR","all","web",7
"10764",2015-06-01,52,"AR","all","web",7
"10765",2015-07-01,53,"AR","all","web",7
"10766",2015-08-01,52,"AR","all","web",7
"10767",2015-09-01,52,"AR","all","web",7
"10768",2015-10-01,49,"AR","all","web",7
"10769",2015-11-01,50,"AR","all","web",7
"10770",2015-12-01,55,"AR","all","web",7
"10771",2016-01-01,42,"AR","all","web",7
"10772",2016-02-01,45,"AR","all","web",7
"10773",2016-03-01,47,"AR","all","web",7
"10774",2016-04-01,50,"AR","all","web",7
"10775",2016-05-01,49,"AR","all","web",7
"10776",2016-06-01,50,"AR","all","web",7
"10777",2016-07-01,48,"AR","all","web",7
"10778",2016-08-01,49,"AR","all","web",7
"10779",2016-09-01,48,"AR","all","web",7
"10780",2016-10-01,46,"AR","all","web",7
"10781",2016-11-01,47,"AR","all","web",7
"10782",2016-12-01,49,"AR","all","web",7
"10783",2017-01-01,45,"AR","all","web",7
"10784",2017-02-01,45,"AR","all","web",7
"10785",2017-03-01,49,"AR","all","web",7
"10786",2017-04-01,46,"AR","all","web",7
"10787",2017-05-01,50,"AR","all","web",7
"10788",2017-06-01,51,"AR","all","web",7
"10789",2017-07-01,56,"AR","all","web",7
"10790",2017-08-01,57,"AR","all","web",7
"10791",2017-09-01,52,"AR","all","web",7
"10792",2017-10-01,56,"AR","all","web",7
"10793",2017-11-01,50,"AR","all","web",7
"10794",2017-12-01,59,"AR","all","web",7
"10795",2018-01-01,53,"AR","all","web",7
"10796",2018-02-01,51,"AR","all","web",7
"10797",2018-03-01,52,"AR","all","web",7
"10798",2018-04-01,53,"AR","all","web",7
"10799",2018-05-01,62,"AR","all","web",7
"10800",2018-06-01,56,"AR","all","web",7
"10801",2018-07-01,60,"AR","all","web",7
"10802",2018-08-01,72,"AR","all","web",7
"10803",2018-09-01,68,"AR","all","web",7
"10804",2018-10-01,61,"AR","all","web",7
"10805",2018-11-01,58,"AR","all","web",7
"10806",2018-12-01,55,"AR","all","web",7
"10807",2019-01-01,55,"AR","all","web",7
"10808",2019-02-01,55,"AR","all","web",7
"10809",2019-03-01,59,"AR","all","web",7
"10810",2019-04-01,63,"AR","all","web",7
"10811",2019-05-01,61,"AR","all","web",7
"10812",2019-06-01,59,"AR","all","web",7
"10813",2019-07-01,57,"AR","all","web",7
"10814",2019-08-01,78,"AR","all","web",7
"10815",2019-09-01,63,"AR","all","web",7
"10816",2019-10-01,68,"AR","all","web",7
"10817",2019-11-01,57,"AR","all","web",7
"10818",2019-12-01,63,"AR","all","web",7
"10819",2020-01-01,54,"AR","all","web",7
"10820",2020-02-01,54,"AR","all","web",7
"10821",2020-03-01,64,"AR","all","web",7
"10822",2020-04-01,100,"AR","all","web",7
"10823",2020-05-01,84,"AR","all","web",7
"10824",2020-06-01,86,"AR","all","web",7
"10825",2020-07-01,80,"AR","all","web",7
"10826",2020-08-01,74,"AR","all","web",7
"10827",2020-09-01,71,"AR","all","web",7
"10828",2020-10-01,66,"AR","all","web",7
"10829",2020-11-01,66,"AR","all","web",7
"10830",2020-12-01,65,"AR","all","web",7
"10831",2021-01-01,62,"AR","all","web",7
"10832",2021-02-01,59,"AR","all","web",7
"10833",2021-03-01,63,"AR","all","web",7
"10834",2021-04-01,65,"AR","all","web",7
"10835",2021-05-01,64,"AR","all","web",7
"10836",2021-06-01,65,"AR","all","web",7
"10837",2021-07-01,67,"AR","all","web",7
"10838",2021-08-01,62,"AR","all","web",7
"10839",2021-09-01,61,"AR","all","web",7
"10840",2021-10-01,57,"AR","all","web",7
"10841",2021-11-01,60,"AR","all","web",7
"10842",2021-12-01,62,"AR","all","web",7
"10843",2022-01-01,53,"AR","all","web",7
"10844",2022-02-01,56,"AR","all","web",7
"10845",2022-03-01,57,"AR","all","web",7
"10846",2022-04-01,64,"AR","all","web",7
"10847",2022-05-01,66,"AR","all","web",7
"10848",2022-06-01,60,"AR","all","web",7
"10849",2022-07-01,75,"AR","all","web",7
"10850",2022-08-01,63,"AR","all","web",7
"10851",2022-09-01,59,"AR","all","web",7
"10852",2022-10-01,57,"AR","all","web",7
"10853",2022-11-01,53,"AR","all","web",7
"10854",2022-12-01,54,"AR","all","web",7
"10855",2023-01-01,59,"AR","all","web",7
"10856",2023-02-01,55,"AR","all","web",7
"10857",2023-03-01,61,"AR","all","web",7
"10858",2004-01-01,25,"AR","all","web",38
"10859",2004-02-01,28,"AR","all","web",38
"10860",2004-03-01,32,"AR","all","web",38
"10861",2004-04-01,30,"AR","all","web",38
"10862",2004-05-01,34,"AR","all","web",38
"10863",2004-06-01,35,"AR","all","web",38
"10864",2004-07-01,39,"AR","all","web",38
"10865",2004-08-01,38,"AR","all","web",38
"10866",2004-09-01,37,"AR","all","web",38
"10867",2004-10-01,34,"AR","all","web",38
"10868",2004-11-01,42,"AR","all","web",38
"10869",2004-12-01,33,"AR","all","web",38
"10870",2005-01-01,32,"AR","all","web",38
"10871",2005-02-01,35,"AR","all","web",38
"10872",2005-03-01,39,"AR","all","web",38
"10873",2005-04-01,47,"AR","all","web",38
"10874",2005-05-01,42,"AR","all","web",38
"10875",2005-06-01,46,"AR","all","web",38
"10876",2005-07-01,46,"AR","all","web",38
"10877",2005-08-01,48,"AR","all","web",38
"10878",2005-09-01,45,"AR","all","web",38
"10879",2005-10-01,44,"AR","all","web",38
"10880",2005-11-01,43,"AR","all","web",38
"10881",2005-12-01,40,"AR","all","web",38
"10882",2006-01-01,36,"AR","all","web",38
"10883",2006-02-01,41,"AR","all","web",38
"10884",2006-03-01,44,"AR","all","web",38
"10885",2006-04-01,43,"AR","all","web",38
"10886",2006-05-01,47,"AR","all","web",38
"10887",2006-06-01,47,"AR","all","web",38
"10888",2006-07-01,52,"AR","all","web",38
"10889",2006-08-01,54,"AR","all","web",38
"10890",2006-09-01,50,"AR","all","web",38
"10891",2006-10-01,50,"AR","all","web",38
"10892",2006-11-01,51,"AR","all","web",38
"10893",2006-12-01,44,"AR","all","web",38
"10894",2007-01-01,47,"AR","all","web",38
"10895",2007-02-01,46,"AR","all","web",38
"10896",2007-03-01,54,"AR","all","web",38
"10897",2007-04-01,52,"AR","all","web",38
"10898",2007-05-01,53,"AR","all","web",38
"10899",2007-06-01,53,"AR","all","web",38
"10900",2007-07-01,54,"AR","all","web",38
"10901",2007-08-01,58,"AR","all","web",38
"10902",2007-09-01,54,"AR","all","web",38
"10903",2007-10-01,50,"AR","all","web",38
"10904",2007-11-01,49,"AR","all","web",38
"10905",2007-12-01,42,"AR","all","web",38
"10906",2008-01-01,45,"AR","all","web",38
"10907",2008-02-01,48,"AR","all","web",38
"10908",2008-03-01,40,"AR","all","web",38
"10909",2008-04-01,47,"AR","all","web",38
"10910",2008-05-01,46,"AR","all","web",38
"10911",2008-06-01,43,"AR","all","web",38
"10912",2008-07-01,45,"AR","all","web",38
"10913",2008-08-01,45,"AR","all","web",38
"10914",2008-09-01,40,"AR","all","web",38
"10915",2008-10-01,41,"AR","all","web",38
"10916",2008-11-01,36,"AR","all","web",38
"10917",2008-12-01,35,"AR","all","web",38
"10918",2009-01-01,37,"AR","all","web",38
"10919",2009-02-01,37,"AR","all","web",38
"10920",2009-03-01,38,"AR","all","web",38
"10921",2009-04-01,39,"AR","all","web",38
"10922",2009-05-01,37,"AR","all","web",38
"10923",2009-06-01,41,"AR","all","web",38
"10924",2009-07-01,40,"AR","all","web",38
"10925",2009-08-01,36,"AR","all","web",38
"10926",2009-09-01,38,"AR","all","web",38
"10927",2009-10-01,33,"AR","all","web",38
"10928",2009-11-01,36,"AR","all","web",38
"10929",2009-12-01,32,"AR","all","web",38
"10930",2010-01-01,31,"AR","all","web",38
"10931",2010-02-01,34,"AR","all","web",38
"10932",2010-03-01,34,"AR","all","web",38
"10933",2010-04-01,36,"AR","all","web",38
"10934",2010-05-01,33,"AR","all","web",38
"10935",2010-06-01,33,"AR","all","web",38
"10936",2010-07-01,31,"AR","all","web",38
"10937",2010-08-01,30,"AR","all","web",38
"10938",2010-09-01,32,"AR","all","web",38
"10939",2010-10-01,25,"AR","all","web",38
"10940",2010-11-01,27,"AR","all","web",38
"10941",2010-12-01,26,"AR","all","web",38
"10942",2011-01-01,62,"AR","all","web",38
"10943",2011-02-01,60,"AR","all","web",38
"10944",2011-03-01,60,"AR","all","web",38
"10945",2011-04-01,65,"AR","all","web",38
"10946",2011-05-01,65,"AR","all","web",38
"10947",2011-06-01,69,"AR","all","web",38
"10948",2011-07-01,65,"AR","all","web",38
"10949",2011-08-01,71,"AR","all","web",38
"10950",2011-09-01,69,"AR","all","web",38
"10951",2011-10-01,62,"AR","all","web",38
"10952",2011-11-01,65,"AR","all","web",38
"10953",2011-12-01,54,"AR","all","web",38
"10954",2012-01-01,58,"AR","all","web",38
"10955",2012-02-01,55,"AR","all","web",38
"10956",2012-03-01,63,"AR","all","web",38
"10957",2012-04-01,55,"AR","all","web",38
"10958",2012-05-01,60,"AR","all","web",38
"10959",2012-06-01,60,"AR","all","web",38
"10960",2012-07-01,65,"AR","all","web",38
"10961",2012-08-01,65,"AR","all","web",38
"10962",2012-09-01,62,"AR","all","web",38
"10963",2012-10-01,59,"AR","all","web",38
"10964",2012-11-01,56,"AR","all","web",38
"10965",2012-12-01,50,"AR","all","web",38
"10966",2013-01-01,57,"AR","all","web",38
"10967",2013-02-01,57,"AR","all","web",38
"10968",2013-03-01,55,"AR","all","web",38
"10969",2013-04-01,60,"AR","all","web",38
"10970",2013-05-01,60,"AR","all","web",38
"10971",2013-06-01,57,"AR","all","web",38
"10972",2013-07-01,65,"AR","all","web",38
"10973",2013-08-01,59,"AR","all","web",38
"10974",2013-09-01,60,"AR","all","web",38
"10975",2013-10-01,63,"AR","all","web",38
"10976",2013-11-01,56,"AR","all","web",38
"10977",2013-12-01,54,"AR","all","web",38
"10978",2014-01-01,65,"AR","all","web",38
"10979",2014-02-01,62,"AR","all","web",38
"10980",2014-03-01,60,"AR","all","web",38
"10981",2014-04-01,62,"AR","all","web",38
"10982",2014-05-01,66,"AR","all","web",38
"10983",2014-06-01,65,"AR","all","web",38
"10984",2014-07-01,71,"AR","all","web",38
"10985",2014-08-01,65,"AR","all","web",38
"10986",2014-09-01,70,"AR","all","web",38
"10987",2014-10-01,64,"AR","all","web",38
"10988",2014-11-01,59,"AR","all","web",38
"10989",2014-12-01,57,"AR","all","web",38
"10990",2015-01-01,59,"AR","all","web",38
"10991",2015-02-01,59,"AR","all","web",38
"10992",2015-03-01,62,"AR","all","web",38
"10993",2015-04-01,67,"AR","all","web",38
"10994",2015-05-01,63,"AR","all","web",38
"10995",2015-06-01,68,"AR","all","web",38
"10996",2015-07-01,68,"AR","all","web",38
"10997",2015-08-01,66,"AR","all","web",38
"10998",2015-09-01,67,"AR","all","web",38
"10999",2015-10-01,63,"AR","all","web",38
"11000",2015-11-01,65,"AR","all","web",38
"11001",2015-12-01,58,"AR","all","web",38
"11002",2016-01-01,57,"AR","all","web",38
"11003",2016-02-01,71,"AR","all","web",38
"11004",2016-03-01,62,"AR","all","web",38
"11005",2016-04-01,66,"AR","all","web",38
"11006",2016-05-01,65,"AR","all","web",38
"11007",2016-06-01,69,"AR","all","web",38
"11008",2016-07-01,65,"AR","all","web",38
"11009",2016-08-01,68,"AR","all","web",38
"11010",2016-09-01,66,"AR","all","web",38
"11011",2016-10-01,63,"AR","all","web",38
"11012",2016-11-01,64,"AR","all","web",38
"11013",2016-12-01,59,"AR","all","web",38
"11014",2017-01-01,67,"AR","all","web",38
"11015",2017-02-01,65,"AR","all","web",38
"11016",2017-03-01,70,"AR","all","web",38
"11017",2017-04-01,64,"AR","all","web",38
"11018",2017-05-01,68,"AR","all","web",38
"11019",2017-06-01,71,"AR","all","web",38
"11020",2017-07-01,69,"AR","all","web",38
"11021",2017-08-01,74,"AR","all","web",38
"11022",2017-09-01,75,"AR","all","web",38
"11023",2017-10-01,72,"AR","all","web",38
"11024",2017-11-01,69,"AR","all","web",38
"11025",2017-12-01,65,"AR","all","web",38
"11026",2018-01-01,72,"AR","all","web",38
"11027",2018-02-01,71,"AR","all","web",38
"11028",2018-03-01,74,"AR","all","web",38
"11029",2018-04-01,72,"AR","all","web",38
"11030",2018-05-01,76,"AR","all","web",38
"11031",2018-06-01,70,"AR","all","web",38
"11032",2018-07-01,78,"AR","all","web",38
"11033",2018-08-01,80,"AR","all","web",38
"11034",2018-09-01,76,"AR","all","web",38
"11035",2018-10-01,79,"AR","all","web",38
"11036",2018-11-01,67,"AR","all","web",38
"11037",2018-12-01,67,"AR","all","web",38
"11038",2019-01-01,82,"AR","all","web",38
"11039",2019-02-01,80,"AR","all","web",38
"11040",2019-03-01,75,"AR","all","web",38
"11041",2019-04-01,77,"AR","all","web",38
"11042",2019-05-01,80,"AR","all","web",38
"11043",2019-06-01,89,"AR","all","web",38
"11044",2019-07-01,85,"AR","all","web",38
"11045",2019-08-01,85,"AR","all","web",38
"11046",2019-09-01,85,"AR","all","web",38
"11047",2019-10-01,87,"AR","all","web",38
"11048",2019-11-01,81,"AR","all","web",38
"11049",2019-12-01,78,"AR","all","web",38
"11050",2020-01-01,86,"AR","all","web",38
"11051",2020-02-01,84,"AR","all","web",38
"11052",2020-03-01,76,"AR","all","web",38
"11053",2020-04-01,82,"AR","all","web",38
"11054",2020-05-01,77,"AR","all","web",38
"11055",2020-06-01,82,"AR","all","web",38
"11056",2020-07-01,80,"AR","all","web",38
"11057",2020-08-01,77,"AR","all","web",38
"11058",2020-09-01,81,"AR","all","web",38
"11059",2020-10-01,78,"AR","all","web",38
"11060",2020-11-01,80,"AR","all","web",38
"11061",2020-12-01,79,"AR","all","web",38
"11062",2021-01-01,85,"AR","all","web",38
"11063",2021-02-01,84,"AR","all","web",38
"11064",2021-03-01,91,"AR","all","web",38
"11065",2021-04-01,92,"AR","all","web",38
"11066",2021-05-01,84,"AR","all","web",38
"11067",2021-06-01,83,"AR","all","web",38
"11068",2021-07-01,85,"AR","all","web",38
"11069",2021-08-01,86,"AR","all","web",38
"11070",2021-09-01,83,"AR","all","web",38
"11071",2021-10-01,74,"AR","all","web",38
"11072",2021-11-01,89,"AR","all","web",38
"11073",2021-12-01,89,"AR","all","web",38
"11074",2022-01-01,86,"AR","all","web",38
"11075",2022-02-01,81,"AR","all","web",38
"11076",2022-03-01,89,"AR","all","web",38
"11077",2022-04-01,89,"AR","all","web",38
"11078",2022-05-01,86,"AR","all","web",38
"11079",2022-06-01,86,"AR","all","web",38
"11080",2022-07-01,90,"AR","all","web",38
"11081",2022-08-01,96,"AR","all","web",38
"11082",2022-09-01,83,"AR","all","web",38
"11083",2022-10-01,77,"AR","all","web",38
"11084",2022-11-01,76,"AR","all","web",38
"11085",2022-12-01,74,"AR","all","web",38
"11086",2023-01-01,84,"AR","all","web",38
"11087",2023-02-01,83,"AR","all","web",38
"11088",2023-03-01,100,"AR","all","web",38
"11089",2004-01-01,55,"AR","all","web",29
"11090",2004-02-01,43,"AR","all","web",29
"11091",2004-03-01,41,"AR","all","web",29
"11092",2004-04-01,37,"AR","all","web",29
"11093",2004-05-01,34,"AR","all","web",29
"11094",2004-06-01,38,"AR","all","web",29
"11095",2004-07-01,38,"AR","all","web",29
"11096",2004-08-01,44,"AR","all","web",29
"11097",2004-09-01,45,"AR","all","web",29
"11098",2004-10-01,51,"AR","all","web",29
"11099",2004-11-01,61,"AR","all","web",29
"11100",2004-12-01,62,"AR","all","web",29
"11101",2005-01-01,67,"AR","all","web",29
"11102",2005-02-01,50,"AR","all","web",29
"11103",2005-03-01,48,"AR","all","web",29
"11104",2005-04-01,42,"AR","all","web",29
"11105",2005-05-01,44,"AR","all","web",29
"11106",2005-06-01,42,"AR","all","web",29
"11107",2005-07-01,48,"AR","all","web",29
"11108",2005-08-01,57,"AR","all","web",29
"11109",2005-09-01,50,"AR","all","web",29
"11110",2005-10-01,55,"AR","all","web",29
"11111",2005-11-01,62,"AR","all","web",29
"11112",2005-12-01,65,"AR","all","web",29
"11113",2006-01-01,68,"AR","all","web",29
"11114",2006-02-01,55,"AR","all","web",29
"11115",2006-03-01,47,"AR","all","web",29
"11116",2006-04-01,46,"AR","all","web",29
"11117",2006-05-01,49,"AR","all","web",29
"11118",2006-06-01,44,"AR","all","web",29
"11119",2006-07-01,53,"AR","all","web",29
"11120",2006-08-01,55,"AR","all","web",29
"11121",2006-09-01,63,"AR","all","web",29
"11122",2006-10-01,67,"AR","all","web",29
"11123",2006-11-01,83,"AR","all","web",29
"11124",2006-12-01,73,"AR","all","web",29
"11125",2007-01-01,82,"AR","all","web",29
"11126",2007-02-01,66,"AR","all","web",29
"11127",2007-03-01,63,"AR","all","web",29
"11128",2007-04-01,54,"AR","all","web",29
"11129",2007-05-01,53,"AR","all","web",29
"11130",2007-06-01,55,"AR","all","web",29
"11131",2007-07-01,60,"AR","all","web",29
"11132",2007-08-01,67,"AR","all","web",29
"11133",2007-09-01,62,"AR","all","web",29
"11134",2007-10-01,69,"AR","all","web",29
"11135",2007-11-01,75,"AR","all","web",29
"11136",2007-12-01,67,"AR","all","web",29
"11137",2008-01-01,76,"AR","all","web",29
"11138",2008-02-01,63,"AR","all","web",29
"11139",2008-03-01,54,"AR","all","web",29
"11140",2008-04-01,51,"AR","all","web",29
"11141",2008-05-01,50,"AR","all","web",29
"11142",2008-06-01,44,"AR","all","web",29
"11143",2008-07-01,45,"AR","all","web",29
"11144",2008-08-01,50,"AR","all","web",29
"11145",2008-09-01,50,"AR","all","web",29
"11146",2008-10-01,52,"AR","all","web",29
"11147",2008-11-01,49,"AR","all","web",29
"11148",2008-12-01,52,"AR","all","web",29
"11149",2009-01-01,60,"AR","all","web",29
"11150",2009-02-01,44,"AR","all","web",29
"11151",2009-03-01,41,"AR","all","web",29
"11152",2009-04-01,38,"AR","all","web",29
"11153",2009-05-01,36,"AR","all","web",29
"11154",2009-06-01,38,"AR","all","web",29
"11155",2009-07-01,41,"AR","all","web",29
"11156",2009-08-01,43,"AR","all","web",29
"11157",2009-09-01,40,"AR","all","web",29
"11158",2009-10-01,40,"AR","all","web",29
"11159",2009-11-01,48,"AR","all","web",29
"11160",2009-12-01,45,"AR","all","web",29
"11161",2010-01-01,52,"AR","all","web",29
"11162",2010-02-01,43,"AR","all","web",29
"11163",2010-03-01,37,"AR","all","web",29
"11164",2010-04-01,35,"AR","all","web",29
"11165",2010-05-01,31,"AR","all","web",29
"11166",2010-06-01,31,"AR","all","web",29
"11167",2010-07-01,33,"AR","all","web",29
"11168",2010-08-01,35,"AR","all","web",29
"11169",2010-09-01,36,"AR","all","web",29
"11170",2010-10-01,35,"AR","all","web",29
"11171",2010-11-01,38,"AR","all","web",29
"11172",2010-12-01,35,"AR","all","web",29
"11173",2011-01-01,98,"AR","all","web",29
"11174",2011-02-01,83,"AR","all","web",29
"11175",2011-03-01,70,"AR","all","web",29
"11176",2011-04-01,71,"AR","all","web",29
"11177",2011-05-01,69,"AR","all","web",29
"11178",2011-06-01,70,"AR","all","web",29
"11179",2011-07-01,73,"AR","all","web",29
"11180",2011-08-01,79,"AR","all","web",29
"11181",2011-09-01,79,"AR","all","web",29
"11182",2011-10-01,83,"AR","all","web",29
"11183",2011-11-01,82,"AR","all","web",29
"11184",2011-12-01,79,"AR","all","web",29
"11185",2012-01-01,90,"AR","all","web",29
"11186",2012-02-01,77,"AR","all","web",29
"11187",2012-03-01,69,"AR","all","web",29
"11188",2012-04-01,63,"AR","all","web",29
"11189",2012-05-01,65,"AR","all","web",29
"11190",2012-06-01,61,"AR","all","web",29
"11191",2012-07-01,66,"AR","all","web",29
"11192",2012-08-01,69,"AR","all","web",29
"11193",2012-09-01,66,"AR","all","web",29
"11194",2012-10-01,72,"AR","all","web",29
"11195",2012-11-01,75,"AR","all","web",29
"11196",2012-12-01,68,"AR","all","web",29
"11197",2013-01-01,83,"AR","all","web",29
"11198",2013-02-01,70,"AR","all","web",29
"11199",2013-03-01,61,"AR","all","web",29
"11200",2013-04-01,58,"AR","all","web",29
"11201",2013-05-01,58,"AR","all","web",29
"11202",2013-06-01,58,"AR","all","web",29
"11203",2013-07-01,63,"AR","all","web",29
"11204",2013-08-01,63,"AR","all","web",29
"11205",2013-09-01,65,"AR","all","web",29
"11206",2013-10-01,72,"AR","all","web",29
"11207",2013-11-01,70,"AR","all","web",29
"11208",2013-12-01,69,"AR","all","web",29
"11209",2014-01-01,84,"AR","all","web",29
"11210",2014-02-01,74,"AR","all","web",29
"11211",2014-03-01,61,"AR","all","web",29
"11212",2014-04-01,57,"AR","all","web",29
"11213",2014-05-01,58,"AR","all","web",29
"11214",2014-06-01,58,"AR","all","web",29
"11215",2014-07-01,63,"AR","all","web",29
"11216",2014-08-01,65,"AR","all","web",29
"11217",2014-09-01,70,"AR","all","web",29
"11218",2014-10-01,68,"AR","all","web",29
"11219",2014-11-01,68,"AR","all","web",29
"11220",2014-12-01,70,"AR","all","web",29
"11221",2015-01-01,85,"AR","all","web",29
"11222",2015-02-01,75,"AR","all","web",29
"11223",2015-03-01,64,"AR","all","web",29
"11224",2015-04-01,63,"AR","all","web",29
"11225",2015-05-01,57,"AR","all","web",29
"11226",2015-06-01,62,"AR","all","web",29
"11227",2015-07-01,66,"AR","all","web",29
"11228",2015-08-01,67,"AR","all","web",29
"11229",2015-09-01,67,"AR","all","web",29
"11230",2015-10-01,66,"AR","all","web",29
"11231",2015-11-01,72,"AR","all","web",29
"11232",2015-12-01,68,"AR","all","web",29
"11233",2016-01-01,97,"AR","all","web",29
"11234",2016-02-01,79,"AR","all","web",29
"11235",2016-03-01,67,"AR","all","web",29
"11236",2016-04-01,67,"AR","all","web",29
"11237",2016-05-01,65,"AR","all","web",29
"11238",2016-06-01,66,"AR","all","web",29
"11239",2016-07-01,74,"AR","all","web",29
"11240",2016-08-01,70,"AR","all","web",29
"11241",2016-09-01,73,"AR","all","web",29
"11242",2016-10-01,68,"AR","all","web",29
"11243",2016-11-01,77,"AR","all","web",29
"11244",2016-12-01,74,"AR","all","web",29
"11245",2017-01-01,94,"AR","all","web",29
"11246",2017-02-01,81,"AR","all","web",29
"11247",2017-03-01,72,"AR","all","web",29
"11248",2017-04-01,68,"AR","all","web",29
"11249",2017-05-01,69,"AR","all","web",29
"11250",2017-06-01,70,"AR","all","web",29
"11251",2017-07-01,77,"AR","all","web",29
"11252",2017-08-01,79,"AR","all","web",29
"11253",2017-09-01,79,"AR","all","web",29
"11254",2017-10-01,82,"AR","all","web",29
"11255",2017-11-01,85,"AR","all","web",29
"11256",2017-12-01,79,"AR","all","web",29
"11257",2018-01-01,98,"AR","all","web",29
"11258",2018-02-01,84,"AR","all","web",29
"11259",2018-03-01,72,"AR","all","web",29
"11260",2018-04-01,70,"AR","all","web",29
"11261",2018-05-01,63,"AR","all","web",29
"11262",2018-06-01,59,"AR","all","web",29
"11263",2018-07-01,70,"AR","all","web",29
"11264",2018-08-01,69,"AR","all","web",29
"11265",2018-09-01,65,"AR","all","web",29
"11266",2018-10-01,69,"AR","all","web",29
"11267",2018-11-01,73,"AR","all","web",29
"11268",2018-12-01,69,"AR","all","web",29
"11269",2019-01-01,90,"AR","all","web",29
"11270",2019-02-01,81,"AR","all","web",29
"11271",2019-03-01,68,"AR","all","web",29
"11272",2019-04-01,59,"AR","all","web",29
"11273",2019-05-01,60,"AR","all","web",29
"11274",2019-06-01,64,"AR","all","web",29
"11275",2019-07-01,67,"AR","all","web",29
"11276",2019-08-01,67,"AR","all","web",29
"11277",2019-09-01,65,"AR","all","web",29
"11278",2019-10-01,65,"AR","all","web",29
"11279",2019-11-01,76,"AR","all","web",29
"11280",2019-12-01,76,"AR","all","web",29
"11281",2020-01-01,100,"AR","all","web",29
"11282",2020-02-01,85,"AR","all","web",29
"11283",2020-03-01,55,"AR","all","web",29
"11284",2020-04-01,49,"AR","all","web",29
"11285",2020-05-01,59,"AR","all","web",29
"11286",2020-06-01,69,"AR","all","web",29
"11287",2020-07-01,68,"AR","all","web",29
"11288",2020-08-01,75,"AR","all","web",29
"11289",2020-09-01,67,"AR","all","web",29
"11290",2020-10-01,67,"AR","all","web",29
"11291",2020-11-01,68,"AR","all","web",29
"11292",2020-12-01,67,"AR","all","web",29
"11293",2021-01-01,87,"AR","all","web",29
"11294",2021-02-01,77,"AR","all","web",29
"11295",2021-03-01,70,"AR","all","web",29
"11296",2021-04-01,67,"AR","all","web",29
"11297",2021-05-01,64,"AR","all","web",29
"11298",2021-06-01,64,"AR","all","web",29
"11299",2021-07-01,70,"AR","all","web",29
"11300",2021-08-01,69,"AR","all","web",29
"11301",2021-09-01,69,"AR","all","web",29
"11302",2021-10-01,67,"AR","all","web",29
"11303",2021-11-01,71,"AR","all","web",29
"11304",2021-12-01,72,"AR","all","web",29
"11305",2022-01-01,82,"AR","all","web",29
"11306",2022-02-01,76,"AR","all","web",29
"11307",2022-03-01,61,"AR","all","web",29
"11308",2022-04-01,59,"AR","all","web",29
"11309",2022-05-01,56,"AR","all","web",29
"11310",2022-06-01,56,"AR","all","web",29
"11311",2022-07-01,58,"AR","all","web",29
"11312",2022-08-01,60,"AR","all","web",29
"11313",2022-09-01,59,"AR","all","web",29
"11314",2022-10-01,58,"AR","all","web",29
"11315",2022-11-01,59,"AR","all","web",29
"11316",2022-12-01,60,"AR","all","web",29
"11317",2023-01-01,76,"AR","all","web",29
"11318",2023-02-01,66,"AR","all","web",29
"11319",2023-03-01,63,"AR","all","web",29
"11320",2004-01-01,33,"AR","all","web",969
"11321",2004-02-01,49,"AR","all","web",969
"11322",2004-03-01,53,"AR","all","web",969
"11323",2004-04-01,54,"AR","all","web",969
"11324",2004-05-01,52,"AR","all","web",969
"11325",2004-06-01,50,"AR","all","web",969
"11326",2004-07-01,57,"AR","all","web",969
"11327",2004-08-01,63,"AR","all","web",969
"11328",2004-09-01,75,"AR","all","web",969
"11329",2004-10-01,52,"AR","all","web",969
"11330",2004-11-01,55,"AR","all","web",969
"11331",2004-12-01,45,"AR","all","web",969
"11332",2005-01-01,34,"AR","all","web",969
"11333",2005-02-01,51,"AR","all","web",969
"11334",2005-03-01,67,"AR","all","web",969
"11335",2005-04-01,55,"AR","all","web",969
"11336",2005-05-01,59,"AR","all","web",969
"11337",2005-06-01,64,"AR","all","web",969
"11338",2005-07-01,62,"AR","all","web",969
"11339",2005-08-01,81,"AR","all","web",969
"11340",2005-09-01,76,"AR","all","web",969
"11341",2005-10-01,61,"AR","all","web",969
"11342",2005-11-01,61,"AR","all","web",969
"11343",2005-12-01,56,"AR","all","web",969
"11344",2006-01-01,38,"AR","all","web",969
"11345",2006-02-01,64,"AR","all","web",969
"11346",2006-03-01,67,"AR","all","web",969
"11347",2006-04-01,63,"AR","all","web",969
